work_id,track_id
10480196,6076091
10480196,6191192
10480196,6218192
10480196,6253245
10480196,707899
10480196,925393
10481,1740305
10481,17790650
10481,3244587
10481,6013357
10481,956405
104812,1936398
104812,1966604
104812,1985895
104812,1995347
104812,2001216
104812,2029113
104812,2073697
104812,6015684
10484155,10189876
10484155,10189877
10484155,10189879
10484155,6165721
1049,13110716
1049,13180763
1049,13180764
1049,1736550
1049,916509
1049176,1539352
1049176,1569297
1049176,2220585
1049176,6239212
1049179,11561969
1049179,1569301
1049179,2217001
1049179,2443887
10494079,10950267
10494079,12711682
10494079,357114
10494079,615295
10494079,872001
10494151,10390113
10494151,1506226
10494151,1530390
10494151,1721020
10494151,17870476
10494151,33669
10494151,42941
10494151,52913
10494151,822509
105,10748119
105,1099304
105,12112481
105,1335484
105,1680476
105,1736695
105,1796294
105,1871764
105,19627
105,1993121
105,2085520
105,249158
105,26434
105,40526
105,47752
105,5733683
105,713391
105,9325066
1050,11046167
1050,12608788
1050,1448864
1050,18107
1050,687208
10500,1215904
10500,1569139
10500,1716154
10500,1735863
10500,18194552
10500,3150800
10500,6060419
10508734,11024858
10508734,5739329
10508734,5788043
10508734,5796815
10508734,5796816
10508734,5796830
10510913,5748553
10510913,5791266
10510913,5791267
10510913,5791268
10510913,5791269
10510913,5791270
10510913,5791271
10510913,5791272
10510913,5791273
10512097,1945926
10512097,2089342
10512097,2388698
10512097,2389654
10512193,10079762
10512193,1177157
10512193,3343720
10512193,866211
10514811,13282497
10514811,2424169
10514811,2445688
10514811,2630319
10515116,1832682
10515116,2937425
10515116,487556
10515116,560982
10515116,822554
10515337,1519810
10515337,1752136
10515337,39484
10515337,442963
10520,2439318
10520,2584273
10520,28225
10520,3093345
10520940,207749
10520940,2394591
10520940,3250322
10520940,6071864
10521898,10480529
10521898,10480530
10521898,10480531
10521898,5765000
105223,1633048
105223,1902531
105223,35998
105223,883294
1052345,1241541
1052345,1938774
1052345,1971366
1052345,2032777
1052345,472515
10523905,5941014
10523905,5941015
10523905,5941016
10523905,5941017
10523905,5941018
10523953,5941033
10523953,5988657
10523953,6265881
10523953,6265882
10524302,11143005
10524302,11143389
10524302,5980574
10524302,6194280
10524303,11143006
10524303,11143390
10524303,5980575
10524303,6194328
10524303,6298286
10524476,10876432
10524476,10876433
10524476,10876434
10524476,5941666
10524476,6264002
1052472,10087910
1052472,1038954
1052472,10897371
1052472,1091769
1052472,2441386
1052472,4052014
1052472,6100008
1052472,6132114
1052472,651481
1052509,1076089
1052509,13411073
1052509,1773156
1052509,838364
10525300,6196869
10525300,6196870
10525300,6206651
10525300,6207078
10525300,6207295
10525302,6195987
10525302,6196249
10525302,6206652
10525302,6206657
10525302,6206658
10525302,6206659
